UMAP 0,UMAP 1,cell_type,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7
-15.426953,-7.134795,Naive CD20+ B IGKC-,IGLC2,HLA-DRA,IGHM,CD74,CD79B,IGHD,CD79A,TCL1A
-16.372726,-9.258982,Naive CD20+ B IGKC-,IGHM,HLA-DRA,CD74,IGLC2,JUNB,IGKC,CD79A,IGHD
-1.9304347,-2.8553529,CD8+ T naive,CD8,JUNB,CD8B,FOS,TRBC1,LINC02446,HBA1,PLAC8
-4.0076613,4.849167,CD4+ T naive,JUNB,AL499604.1,HBB,HBD,TRBC2,FOS,TNFAIP3,ARL4C
-9.437103,-12.060357,Transitional B,CD79B,IGHM,VPREB3,TCL1A,IGLC1,VPREB1,IGLL1,HLA-DRA
-5.1492352,8.632016,CD4+ T naive,TRBC1,CRIP1,HIST1H4C,JUNB,ANXA1,AL499604.1,PCED1B-AS1,S100A11
-5.4491005,4.4087734,CD4+ T naive,JUNB,IL7R,FOS,HIST1H4C,PRKCQ-AS1,SOCS3,ZFP36L1,AIF1
-2.28053,-0.19298267,CD8+ T naive,JUNB,TRBC1,TRBC2,PCED1B-AS1,HBA1,DUSP2,CD8B,FOSB
-15.374598,-11.523617,Naive CD20+ B IGKC+,IGKC,HLA-DRA,IGHM,CD74,CD79B,HLA-DRB1,HLA-DPB1,IGHD
21.856256,-12.527035,Reticulocyte,MALAT1,HBA2,HBB,HBA1,HBM,JUN,FOS,TPT1
-8.169672,6.226179,CD4+ T naive,FOS,TRBC1,GIMAP7,MALAT1,TRBC2,GPR183,CD69,IL7R
21.999746,-9.501331,Reticulocyte,MALAT1,HBA2,HBB,HBA1,TMSB10,JUN,TPT1,JUNB
-5.2109766,5.749541,CD4+ T naive,ARL4C,JUNB,IL7R,GIMAP7,CRIP1,FOS,HIST1H4C,BCL11B
-4.176087,5.8437505,CD4+ T naive,JUNB,AL499604.1,TRBC2,HIST1H4C,GPR183,JUN,TNFAIP3,CRIP1
21.835436,-10.146478,Reticulocyte,MALAT1,HBA2,HBB,HBA1,TPT1,TMSB10,JUN,FOS
-3.013784,-1.8819559,CD8+ T naive,TRBC1,CD8,CD8A,PCED1B-AS1,CD69,FOS,TRBC2,ANXA1
-9.6554985,-11.8334675,Transitional B,CD79B,IGKC,IGHM,VPREB3,HLA-DRA,VPREB1,RGS2,STMN1
21.519249,-13.591488,Reticulocyte,MALAT1,HBA2,HBB,HBD,HBA1,HBM,AHSP,FOS
-0.5621171,-21.436653,Erythroblast,HBM,AHSP,CA1,HBB,HBD,PRDX2,HBA2,HIST1H4C
-0.1977455,-2.404337,CD8+ T naive,HBA1,TRBC2,LGALS1,HBB,DUSP2,TRAC,FYB1,CD69
-7.756662,5.338153,CD4+ T naive,JUNB,TRBC2,HBA1,AL499604.1,DDIT4,HIST1H4C,ARL4C,FOS
6.402635,-20.821285,Normoblast,HBM,HBD,HBB,SLC4A1,HBA2,HBA1,AHSP,BLVRB
-17.427176,-10.738976,Naive CD20+ B IGKC+,IGKC,IGHM,CD74,HLA-DRA,CD79B,NEAT1,IGHD,CD37
-8.840032,-10.674189,Transitional B,IGHM,SOX4,CD79B,TCL1A,RGS2,BACH2,FOS,PAX5
-4.440584,8.251204,CD4+ T naive,CRIP1,CD8B,MALAT1,CD69,ARL4C,SAT1,AL499604.1,TRAC
-10.911136,-12.343427,Transitional B,IGKC,IGHM,CD79B,HLA-DRA,IGLC1,IGLL1,CD69,TCL1A
-11.870678,-9.661343,Transitional B,IGLC3,IGHM,HLA-DRA,CD79B,TCL1A,CD74,VPREB3,CD79A
-1.8591347,6.485856,CD4+ T activated,HIST1H1D,PCED1B-AS1,CRIP1,GPR183,TRBC2,CD69,HIST1H1E,HBA1
0.12943092,-1.2257239,CD8+ T naive,CD8B,CD8,DUSP2,JUN,TNFAIP3,KLRK1,HBD,MALAT1
3.6620817,-20.601389,Erythroblast,HBM,HBD,AHSP,HBB,CA1,HBA1,HBA2,CA2
-2.356892,14.341417,CD4+ T activated,CRIP1,ANXA1,S100A11,ITGB1,IL7R,AHNAK,RGS1,JUN
18.895187,-15.338345,Reticulocyte,HBD,MALAT1,HBB,HBA2,HBM,HBA1,AHSP,FOS
18.601143,-16.183887,Reticulocyte,HBD,MALAT1,HBA2,HBB,AHSP,HBA1,BLVRB,SLC25A37
-2.3422647,-1.259907,CD8+ T naive,CD8B,JUNB,CD69,CD8,TNFAIP3,KLRK1,HIST1H4C,MALAT1
4.526012,-21.404783,Erythroblast,HBM,HBD,AHSP,HBB,CA1,HBA1,PRDX2,HBA2
20.961748,-11.014137,Reticulocyte,MALAT1,HBA2,HBB,HBA1,TPT1,TMSB10,HBD,JUN
16.567665,4.221022,CD14+ Mono,S100A9,S100A8,LYZ,NEAT1,CTSS,CST3,JUN,VCAN
-0.36350805,-2.0736809,CD8+ T naive,CD8,FOS,TRBC1,CD8B,AL499604.1,JUNB,AL627171.2,IGLC2
-4.8664417,6.5895557,CD4+ T naive,TRBC1,JUNB,IL7R,HBA2,ARL4C,AL499604.1,TNFAIP3,TMSB10
-1.7082486,-2.8814113,CD8+ T naive,CD8,KLRK1,IL7R,HBD,CD8A,AIF1,MALAT1,SAT1
16.310253,4.3324633,CD14+ Mono,S100A9,LYZ,S100A8,NEAT1,CTSS,VCAN,PSAP,FCN1
-5.472483,4.8509893,CD4+ T naive,CD69,JUNB,TNFAIP3,FOS,GPR183,TRAC,AL499604.1,CRYBG1
19.481804,-12.4788475,Reticulocyte,MALAT1,HBA2,HBB,HBD,HBA1,TPT1,TMSB10,JUN
-9.009718,-11.719288,Transitional B,CD79B,TCL1A,IGHM,CD24,IGLL1,SOX4,VPREB3,BCL7A
-1.0202181,-3.8103263,CD8+ T naive,TRBC2,IL7R,FOSB,FOS,CD8,JUNB,CD8B,DNAJB1
7.7297287,13.543956,CD8+ T CD57+ CD45RA+,NKG7,CCL5,FGFBP2,GNLY,FOS,GZMH,PRF1,TPT1
-1.9404907,-2.4329097,CD8+ T naive,IL7R,FOSB,PCED1B-AS1,FOS,TRBC1,HBA1,TUBA1B,CD69
-2.7808871,7.473997,CD4+ T naive,TRBC1,ARL4C,CRIP1,AIF1,IGLC2,JUN,TPT1,HIST1H4C
2.991253,-21.88763,Erythroblast,HBM,HBD,AHSP,CA1,HBB,HBA1,HBA2,PRDX2
-2.5590515,6.44649,CD4+ T naive,TRBC1,JUNB,HIST1H4C,BCL11B,FYB1,TRBC2,NEAT1,ZFP36
-4.2519493,5.59103,CD4+ T naive,JUNB,AL499604.1,TNFAIP3,IGKC,GPR183,FOS,JUN,NEAT1
20.032469,-12.749895,Reticulocyte,MALAT1,HBA2,HBB,HBA1,HBD,TPT1,HBM,TMSB10
-15.975328,-10.406089,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,CD69,HLA-DRB1,CD79A,IGLC1
-3.5305393,-3.7574923,CD8+ T naive,JUNB,FOS,CD8,PCED1B-AS1,TRBC2,LINC02446,TNFAIP3,TRBC1
-0.27002776,-0.1530403,CD8+ T naive,JUNB,TRBC1,CRIP1,FOS,TNFAIP3,CD8,FOSB,LINC02446
-6.09577,8.99289,CD4+ T naive,TRBC1,JUNB,FOSB,FOS,IL7R,AL499604.1,ARL4C,DUSP2
-4.728152,-2.7271,CD8+ T naive,CD8,CD8B,JUNB,IL7R,CD69,CD8A,PCED1B-AS1,TRBC2
14.463339,4.5055156,CD14+ Mono,NEAT1,S100A9,S100A8,CTSS,LYZ,FOS,VCAN,AIF1
-4.54766,6.0219975,CD4+ T naive,JUNB,JUN,TRBC2,AL499604.1,HBA2,HBD,IL7R,ARL4C
17.90718,-15.904728,Reticulocyte,HBD,HBM,MALAT1,HBA2,HBB,HBA1,AHSP,BLVRB
21.593668,-11.633485,Reticulocyte,MALAT1,HBB,HBA2,HBA1,HBD,JUN,TPT1,TMSB10
-3.2131844,7.816556,CD4+ T naive,TRBC1,CRIP1,HIST1H4C,JUN,JUNB,AL499604.1,CD8,ARL4C
7.059554,12.41869,CD8+ T CD57+ CD45RA+,CCL4,NKG7,CRIP1,CCL5,HBA1,GZMA,HBD,SYNE2
19.908596,-14.926683,Reticulocyte,MALAT1,HBD,HBA2,HBB,HBM,HBA1,SLC25A37,AHSP
17.365513,3.0763028,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,PSAP,JUN,NEAT1,CST3
18.994755,-14.785547,Reticulocyte,HBD,MALAT1,HBA2,HBB,HBA1,BLVRB,LGALS3,TMSB10
-4.2284107,7.510061,CD4+ T naive,TRBC1,JUN,JUNB,DOK2,HIST1H4C,TNFAIP3,IFITM1,ARL4C
-4.5459213,4.9215446,CD4+ T naive,JUNB,TRBC2,ID2,MALAT1,GPR183,HBA1,JUN,AL499604.1
-3.38208,7.1052513,CD4+ T naive,FOS,HIST1H4C,TRBC1,JUNB,AL499604.1,TRBC2,GIMAP7,IL7R
20.09312,-13.292915,Reticulocyte,MALAT1,HBD,HBA2,HBB,HBA1,AHSP,JUN,TPT1
-15.811342,-11.231266,Naive CD20+ B IGKC+,IGKC,HLA-DRA,IGHM,CD74,HLA-DRB1,MS4A1,HLA-DPB1,CD79A
20.398851,-15.136095,Reticulocyte,MALAT1,HBA2,HBB,HBM,HBA1,AHSP,HBD,JUN
0.90033174,-21.012278,Erythroblast,HBM,HBD,CA1,AHSP,HBB,PRDX2,HBA1,HBA2
17.311699,-14.901063,Reticulocyte,HBD,MALAT1,HBB,HBA2,HBM,AHSP,HBA1,FOS
-0.7091266,-3.139522,CD8+ T naive,IL7R,ARL4C,CD8,CD8B,LINC02446,MALAT1,SAT1,JUNB
1.3915038,-22.150455,Erythroblast,HBM,CA1,HBD,AHSP,HBB,PRDX2,HBA2,CA2
-2.1141148,-2.3429732,CD8+ T naive,CD8,CITED2,CD8B,FOS,CD69,IL7R,HIST1H1D,HIST1H4C
0.64433396,6.9912877,CD4+ T activated,CRIP1,FOS,HBA1,HBD,JUNB,HLA-DRA,JUN,CD74
-15.131323,-9.523103,Naive CD20+ B IGKC+,IGHM,IGKC,CD74,DUSP2,CD79A,CD37,CD79B,MS4A1
-1.0911351,-21.85099,Erythroblast,HBM,HBD,AHSP,HBB,CA1,HBA2,HIST1H4C,PRDX2
18.852894,-13.333033,Reticulocyte,MALAT1,HBD,HBA2,HBB,HBA1,HBM,AHSP,FOS
-1.0637262,0.106718644,CD8+ T naive,JUNB,CD8,PCED1B-AS1,AIF1,TPT1,JUN,TRBC1,NEAT1
5.200575,17.603502,NK,NKG7,GNLY,GZMA,CST7,CCL4,ZFP36,KLRD1,CLIC3
-1.7378217,-1.5908102,CD8+ T naive,CD8,CD8B,FOS,TNFAIP3,FOSB,MALAT1,HIST1H4C,JUN
19.210562,-12.821032,Reticulocyte,MALAT1,HBD,HBA2,HBB,HBA1,TPT1,TMSB10,FOS
18.609936,-18.36958,Reticulocyte,HBD,MALAT1,HBB,HBA2,HBM,AHSP,HBA1,CA1
19.663895,-16.312649,Reticulocyte,HBD,MALAT1,HBM,HBA2,HBB,HBA1,AHSP,FOS
8.022651,14.030521,CD8+ T CD57+ CD45RA+,CCL5,GNLY,NKG7,CST7,GZMH,GZMA,AHNAK,PLEK
-1.1265155,-3.130742,CD8+ T naive,TRBC2,IL7R,FOS,JUNB,HBA1,TPT1,HBA2,CD8B
5.3058567,13.709637,CD4+ T activated,CCL5,NKG7,KLRB1,GZMA,GZMH,FGFBP2,ITGB1,IL7R
4.421566,-20.943138,Erythroblast,HBM,HBD,AHSP,HBB,HBA1,HBA2,CA1,HEMGN
-9.81719,-10.540142,Transitional B,CD79B,IGHM,IGLC3,IGLC1,TCL1A,IGLC2,HLA-DRA,YBX3
6.3939557,19.559265,NK,CCL4,GNLY,NKG7,GZMB,CST7,CLIC3,KLRD1,FGFBP2
18.573349,-19.171242,Reticulocyte,HBD,HBM,MALAT1,HBB,HBA2,HBA1,AHSP,FOS
16.353142,3.0471053,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,NEAT1,FCN1,VCAN,PSAP
-3.6553361,-2.3254898,CD8+ T naive,TRBC1,JUNB,CD8,DNAJB1,FYB1,FOS,FOSB,MALAT1
-0.5294206,7.8339815,CD4+ T naive,HBA1,HBD,TRBC1,H1FX,HIST1H4C,TNFAIP3,SAT1,HBM
6.311412,19.03064,NK,GNLY,NKG7,CCL5,CCL4,GZMB,GZMA,PRF1,CLIC3
-8.223278,6.1626773,CD4+ T naive,FOS,JUNB,CRIP1,TNFAIP3,TUBA1B,ID2,AL499604.1,BCL2
1.7072122,-2.59278,CD8+ T naive,JUN,CD8B,MALAT1,HBD,CD8A,AIF1,LINC02446,HBM
-1.2029734,-2.644201,CD8+ T naive,IL7R,JUNB,FOS,TRBC2,CD69,JUN,TRBC1,SOCS1
-8.295394,6.6121774,CD4+ T naive,FOS,FOSB,JUNB,MALAT1,CRIP1,TRBC2,EGR1,AL499604.1
18.86186,-14.739445,Reticulocyte,MALAT1,HBD,HBM,HBA2,HBB,HBA1,SLC25A37,AHSP
-2.839366,14.773542,CD4+ T activated,CRIP1,KLRB1,IL7R,FOS,HBD,S100A11,ANXA1,ZFP36
17.703133,-16.262772,Reticulocyte,HBM,HBD,MALAT1,HBA2,HBB,HBA1,FOS,AHSP
1.1547803,12.601057,CD4+ T activated,JUN,CRIP1,GZMK,FOS,S100A11,ITGB1,TNFAIP3,HIST1H4C
4.360108,-21.088226,Erythroblast,HBM,CA1,GYPA,HEMGN,CA2,HBB,PRDX2,HMGB2
-9.154127,-12.172162,Transitional B,CD79B,TCL1A,IGHM,IGLL1,VPREB1,CD24,VPREB3,HLA-DRA
-2.224341,12.50012,CD4+ T activated,KLRB1,IL7R,CD8,AHNAK,CRIP1,ITGB1,HBD,HBA2
-2.7357678,-3.944682,CD8+ T naive,JUNB,CD8,TRBC2,CD8B,FOS,SOCS1,HIST1H4C,CD69
-0.5182775,-3.286298,CD8+ T naive,IL7R,CD8B,TRBC2,CD8,MALAT1,FOS,LINC02446,H1FX
-14.68432,-8.065983,Naive CD20+ B IGKC-,IGLC3,HLA-DRA,CD74,IGHM,CD79B,CD37,MS4A1,IGHD
-4.726144,5.52862,CD4+ T naive,TNFAIP3,HIST1H4C,NEAT1,BCL11B,ID2,HSP90B1,TPT1,GIMAP7
-2.9858952,-1.650271,CD8+ T naive,JUNB,TRBC2,CD69,IRF1,HIST1H4C,NEAT1,DNAJB1,CD8B
-9.133434,8.071541,CD4+ T activated,JUNB,CD69,FOS,CRIP1,ANXA1,ARL4C,PRKCQ-AS1,NEAT1
-2.860795,5.9787164,CD4+ T naive,TRBC1,MALAT1,HIST1H4C,JUNB,TPT1,TMSB10,AIF1,AL499604.1
-10.229589,-11.873074,Transitional B,CD79B,TCL1A,IGHM,CD24,IGKC,RGS2,STMN1,IGLC1
20.582142,-14.463709,Reticulocyte,MALAT1,HBB,HBA2,HBD,HBM,HBA1,AHSP,FOS
0.4462481,-1.0321456,CD8+ T naive,JUNB,HIST1H4C,TRBC1,CD8B,TRBC2,SAT1,CD8,LINC02446
-8.282869,5.752346,CD4+ T naive,CD69,IL7R,TRBC2,GPR183,ARL4C,TPT1,TRAC,BCL11B
-5.2186084,5.7919645,CD4+ T naive,JUNB,ARL4C,MALAT1,JUN,HBD,CD69,KLF6,PCED1B-AS1
1.512133,-20.158144,Erythroblast,HBM,HBD,CA1,AHSP,HBB,HBA2,SLC4A1,HBA1
16.356071,-15.567535,Reticulocyte,HBD,MALAT1,HBM,HBB,HBA2,AHSP,HBA1,FOS
5.605468,14.3498335,CD4+ T activated,GNLY,NKG7,CCL5,CRIP1,KLRB1,DUSP2,GZMH,GZMB
-1.7599437,6.5063357,CD4+ T naive,GIMAP7,HIST1H4C,TUBA1B,JUNB,HBD,TRBC2,LGALS1,CRIP1
-8.182858,6.0410614,CD4+ T naive,CD69,JUNB,IRF1,CRIP1,PCED1B-AS1,IL7R,JUN,MAL
-3.7556224,-3.0400264,CD8+ T naive,CD8,JUN,HIST1H4C,KLRK1,CD8B,FOS,CRIP1,PCED1B-AS1
-2.4386654,8.814058,CD4+ T activated,JUN,ITGB1,CRIP1,GPR183,S100A11,LGALS1,IL7R,HBB
19.619122,-14.872716,Reticulocyte,MALAT1,HBD,HBA2,HBB,AHSP,HBA1,HBM,FOS
-2.4849854,-2.494957,CD8+ T naive,CD8B,LINC02446,CD8,JUNB,MALAT1,PCED1B-AS1,FOS,ZFP36
8.22635,13.091951,CD8+ T CD57+ CD45RA+,NKG7,CCL5,GZMB,GZMH,CST7,GNLY,PRF1,CRIP1
7.1014237,18.635208,NK,NKG7,GNLY,GZMB,GZMA,CCL4,PRF1,CST7,KLRB1
21.64344,-11.628841,Reticulocyte,MALAT1,HBA2,HBB,HBA1,HBD,TMSB10,JUN,TPT1
-0.6996205,15.582544,CD4+ T activated,KLRB1,ANXA1,IL7R,GNLY,CD69,GZMK,S100A11,ITGB1
0.6101893,-22.47813,Erythroblast,HBD,HBM,AHSP,CA1,HBB,PRDX2,HBA2,CA2
1.4067101,-22.395607,Erythroblast,HBD,HBM,CA1,AHSP,HBB,PRDX2,HBA2,HBA1
19.197575,-13.280674,Reticulocyte,MALAT1,HBD,HBB,HBA2,HBA1,FOS,TPT1,JUN
-4.8136373,0.15394154,CD8+ T naive,CD8,AL499604.1,TRAC,JUNB,KLRK1,PCED1B-AS1,CD8B,MALAT1
15.287596,0.045530662,CD14+ Mono,S100A9,S100A8,LYZ,S100A12,AC020656.1,VCAN,FCN1,MNDA
-4.6472635,10.029774,CD4+ T activated,JUN,KLF6,FOS,ANXA1,ARL4C,IL7R,GPR183,TRBC2
6.223361,18.767933,NK,GNLY,NKG7,GZMB,CCL4,PRF1,CCL5,FGFBP2,GZMA
-17.744043,-12.351434,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,IGHD,CD74,HLA-DRB1,CD79A,TCL1A
-8.163019,8.68085,CD4+ T naive,TRBC1,FOS,ARL4C,JUNB,HIST1H4C,CRIP1,NOSIP,TUBA1B
-7.293971,4.691266,CD4+ T naive,CRIP1,TRAT1,PRKCQ-AS1,HBA1,JUNB,BCL2,HBD,CD8
-5.4726896,2.7992961,CD4+ T naive,JUNB,MALAT1,GIMAP7,SAT1,IL7R,BCL11B,CD8,TMSB10
15.641743,-18.44013,Reticulocyte,HBD,HBB,MALAT1,HBM,AHSP,HBA2,HBA1,BLVRB
21.171232,-11.074658,Reticulocyte,MALAT1,HBA2,HBB,HBA1,HBD,TPT1,JUN,FOS
8.150503,13.866631,CD8+ T CD57+ CD45RA+,NKG7,CCL5,GZMB,GNLY,GZMH,PRF1,FGFBP2,SYNE2
-3.8439746,-1.8950617,CD8+ T naive,CD8B,CD8,IRF1,KLRK1,MALAT1,JUNB,PCED1B-AS1,CD69
13.880967,2.2693238,CD14+ Mono,S100A9,S100A8,LYZ,NEAT1,CTSS,VCAN,FCN1,S100A12
-6.737668,8.839857,CD4+ T naive,TRBC1,JUNB,IRF1,FOSB,CD69,AL499604.1,BCL11B,MALAT1
-2.0880268,4.33709,CD8+ T naive,CD8,TNFAIP3,HBA2,JUNB,MALAT1,JUN,SOCS3,DUSP2
-3.3496664,-4.1306343,CD8+ T naive,JUNB,CD8B,TRBC2,CD8,IRF1,ID2,LINC02446,HIST1H4C
-2.5678413,-1.971159,CD8+ T naive,CD8B,JUNB,MALAT1,CD8,CRYBG1,TRAC,HBA1,HIST1H4C
-0.47337565,-1.6299577,CD8+ T naive,JUNB,CD8B,NEAT1,HBA1,HIST1H4C,CD8,CD69,HBD
-15.497942,-5.6141067,Naive CD20+ B IGKC-,IGLC2,IGHM,HLA-DRA,CD74,MS4A1,CD37,IGHD,CD79A
-1.1556188,-3.1646519,CD8+ T naive,CD8B,CD8,JUNB,IL7R,FOS,HBD,CD69,MALAT1
-17.716238,-11.746484,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,IGHD,CD74,CD37,CD69,CD79A
-4.3568587,8.849287,CD4+ T naive,TRBC1,JUNB,MALAT1,CRIP1,PCED1B-AS1,SOCS1,HIST1H4C,GPR183
-15.082134,-11.805159,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,IGHD,TCL1A,CD79A,CD37
21.248165,-14.618298,Reticulocyte,MALAT1,HBD,HBA2,HBB,HBA1,HBM,AHSP,JUN
-1.3478999,-0.27716845,CD8+ T naive,CD8B,SAT1,JUNB,MALAT1,CD8,ID2,TRBC1,H1FX
-2.7427692,7.767746,CD4+ T naive,GPR183,CD69,IL7R,AL499604.1,FOS,IGKC,TNFAIP3,FOSB
-1.6525316,-3.0611877,CD8+ T naive,CD8,FOS,IL7R,CD8A,LINC02446,DUSP2,TRBC1,JUN
-17.502447,-12.167416,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,IGHD,CD79A,TCL1A,HLA-DRB1
-2.8732133,-0.75125635,CD8+ T naive,TRBC1,JUNB,DDIT4,PPP2R5C,H1FX,CITED2,MALAT1,HBA1
-5.4358263,10.49651,CD4+ T activated,TRBC1,JUNB,ITGB1,CRIP1,JUN,GPR183,AL499604.1,S100A11
-0.3694805,7.3026757,CD4+ T naive,FOS,JUN,HIST1H4C,IL7R,TRBC2,H1FX,JUNB,HBA2
-3.1305196,6.163225,CD4+ T activated,TRBC1,TRBC2,JUNB,NEAT1,TUBA1B,GPR183,HBA2,TPT1
-5.943004,4.0466394,CD4+ T naive,JUNB,FOS,GPR183,TRBC2,JUN,HBA1,HBA2,HIST1H4C
-3.0474923,8.676373,CD4+ T naive,TRBC1,HIST1H4C,ARL4C,MALAT1,CD7,TPT1,CD8,TUBA1B
-4.423954,5.637892,CD4+ T naive,GPR183,JUNB,HBD,NEAT1,ARL4C,IL7R,HBB,FOSB
-1.5247622,-1.4226005,CD8+ T naive,FOS,TRBC2,CD69,TRBC1,MALAT1,JUN,ID2,TRAC
-4.150305,6.253072,CD4+ T naive,JUNB,JUN,GPR183,ID2,AL499604.1,PCED1B-AS1,TNFAIP3,MALAT1
15.6509,-18.006027,Normoblast,HBD,HBB,MALAT1,HBA2,AHSP,HBA1,HBM,BLVRB
13.836552,1.6789451,CD14+ Mono,S100A9,S100A8,LYZ,NEAT1,CTSS,VCAN,PSAP,FCN1
17.686935,1.0352015,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,PSAP,MNDA,AC020656.1,LST1
20.440195,-11.050664,Reticulocyte,MALAT1,HBA2,HBB,HBA1,HBD,JUN,TPT1,TMSB10
22.082714,-12.167467,Reticulocyte,MALAT1,HBA2,HBB,HBA1,JUN,TPT1,HBM,FOS
-4.2512226,5.061268,CD4+ T naive,JUNB,ARL4C,IL7R,TRAC,MARCKSL1,SOCS3,HBD,DDIT4
-9.635418,-10.725401,Transitional B,CD79B,IGHM,TCL1A,IGKC,CD24,IGLC3,RGS2,BCL7A
-1.4871125,13.231011,CD4+ T activated,IL7R,ITGB1,SAT1,ANXA1,MAF,KLF6,S100A11,HIST1H1D
0.023294926,-3.7607718,CD8+ T naive,JUNB,FOS,CD8B,SAT1,CD8,FOSB,CD69,NEAT1
-2.6583004,7.7273607,CD4+ T naive,TRBC1,HIST1H4C,TNFAIP3,JUN,FOS,HIST1H1D,GPR183,CRIP1
18.025574,-16.664083,Reticulocyte,MALAT1,HBD,HBM,HBA2,HBB,HBA1,AHSP,FOS
-16.178606,-7.891747,Naive CD20+ B IGKC-,IGLC2,IGHM,HLA-DRA,CD74,IGHD,CD79A,IGKC,CD37
-2.000164,14.961305,CD4+ T activated,KLRB1,IL7R,FOS,ANXA1,MALAT1,CRIP1,NEAT1,MAF
-3.982448,3.9918056,CD4+ T naive,JUNB,MALAT1,CRIP1,HIST1H4C,IRF1,TRBC2,HBA1,CD69
-4.069486,8.652576,CD4+ T naive,CRIP1,CD69,JUNB,GPR183,JUN,ARL4C,KLF6,NEAT1
-9.792292,-13.397563,Transitional B,TCL1A,IGHM,CD79B,CD24,VPREB3,IGKC,IGLL1,HLA-DRA
21.625847,-10.81926,Reticulocyte,MALAT1,HBA2,HBB,HBA1,TPT1,HBD,TMSB10,JUN
-1.9474001,-3.7078648,CD8+ T naive,CD8B,CD8,CD8A,IL7R,TRBC2,KLRK1,CD69,IRF1
18.464745,-13.758158,Reticulocyte,HBD,MALAT1,HBA2,HBB,HBA1,AHSP,TPT1,JUN
-1.5819151,14.674868,CD4+ T activated,KLRB1,AHNAK,ANXA1,IL7R,FOS,CD2,S100A11,MALAT1
-6.440086,5.77811,CD4+ T naive,JUNB,FOS,IL7R,DDIT4,PRKCQ-AS1,CRIP1,SAT1,TRBC2
20.723686,-16.273415,Reticulocyte,MALAT1,HBM,HBD,HBA2,HBB,HBA1,AHSP,FOS
20.38175,-12.950348,Reticulocyte,MALAT1,HBA2,HBB,HBD,HBA1,HBM,JUN,TPT1
-1.0354301,-0.16579606,CD8+ T naive,TRBC1,CD8B,HIST1H4C,CD8,CD69,HBA1,TPT1,H1FX
14.787184,4.590687,CD14+ Mono,S100A9,NEAT1,LYZ,CTSS,S100A8,PSAP,CST3,TYROBP
-1.9405978,-1.225889,CD8+ T naive,JUNB,CD8,HIST1H4C,CD8B,HBD,TNFAIP3,AL499604.1,TPT1
-1.810247,-1.4115405,CD8+ T naive,JUN,CD8B,HIST1H4C,CD8,FOS,PIK3IP1,KLRK1,TRAC
21.790966,-11.889803,Reticulocyte,MALAT1,HBA2,HBB,HBA1,HBD,JUN,TMSB10,TPT1
-16.012924,-8.656502,Naive CD20+ B IGKC-,HLA-DRA,CD74,IGHM,CD69,HLA-DRB1,HLA-DPB1,IGKC,CD79A
-9.837463,-13.211602,Transitional B,IGHM,IGKC,CD79B,SOX4,IGLL1,RGS2,CD24,BCL7A
-1.5764636,-0.97875965,CD8+ T naive,JUN,CD8,TRBC2,AL499604.1,NEAT1,HIST1H4C,IL7R,CD8B
-5.7133207,5.449092,CD4+ T naive,TRBC1,TNFAIP3,JUNB,MALAT1,CD69,PCED1B-AS1,GPR183,ARL4C
-4.198601,9.60219,CD4+ T naive,CRIP1,TRBC1,JUNB,TRAC,JUN,TPT1,HBA1,TRBC2
21.361841,-11.6116905,Reticulocyte,MALAT1,HBA2,HBB,HBA1,HBD,JUN,TPT1,TMSB10
-4.277358,4.324085,CD4+ T naive,HIST1H4C,MALAT1,AL499604.1,JUNB,FOS,ARL4C,IL7R,TRBC2
-17.112804,-12.395131,Naive CD20+ B IGKC+,IGKC,HLA-DRA,CD74,IGHM,IGHD,HLA-DRB1,CD79A,HLA-DQA1
7.639871,13.408442,CD8+ T CD57+ CD45RA+,CCL5,NKG7,CCL4,GZMA,GZMH,CST7,GZMB,FOS
-17.844843,-12.282761,Naive CD20+ B IGKC+,IGKC,HLA-DRA,IGHM,CD74,CD79A,HLA-DRB1,CD37,HLA-DQA1
6.1494074,19.08296,NK,GNLY,CCL4,NKG7,GZMB,CST7,KLRD1,PRF1,CCL3
-6.383651,5.233898,CD4+ T naive,IL7R,CD69,HIST1H4C,ID2,CRIP1,TNFAIP3,JUNB,MALAT1
20.782982,-11.545143,Reticulocyte,MALAT1,HBA2,HBB,HBA1,HBD,TPT1,JUN,TMSB10
-2.2677412,7.1807528,CD4+ T activated,TRBC1,TRBC2,HBD,NEAT1,NUCB2,HMGB2,CITED2,ID2
-1.1279688,6.5091715,CD4+ T activated,TNFAIP3,NEAT1,HBD,CRIP1,ARL4C,HBA1,TRBC1,BCL11B
7.2568855,14.001896,CD4+ T activated,NKG7,CCL5,GZMH,GNLY,GZMB,GZMA,FGFBP2,SYNE2
6.0888233,17.869911,NK,GNLY,NKG7,GZMB,GZMA,PRF1,CCL5,CCL4,CST7
